=== Android Logcat 캡처 ===
=== 저장 시각: 2026-09-27 02:52:05 ===
=== 대상 기기: SM_S901N (R3CTA0SSZ4Z) ===

--------- beginning of main
09-27 02:44:08.659 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.659 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.659 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.659 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.659 30575 30610 I Unity   : 
09-27 02:44:08.758 30575 30610 I Unity   : [02:44:08.756] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Blue, PreviousGold=5123, ServerGold=5124, Diff=1
09-27 02:44:08.758 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.758 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.758 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.758 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.758 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.758 30575 30610 I Unity   : 
09-27 02:44:08.760 30575 30610 I Unity   : [02:44:08.758] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Red, PreviousGold=5123, ServerGold=5124, Diff=1
09-27 02:44:08.760 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.760 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.760 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.760 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.760 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.760 30575 30610 I Unity   : 
09-27 02:44:08.859 30575 30610 I Unity   : [02:44:08.858] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Blue, PreviousGold=5124, ServerGold=5125, Diff=1
09-27 02:44:08.859 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.859 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.859 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.859 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.859 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.859 30575 30610 I Unity   : 
09-27 02:44:08.860 30575 30610 I Unity   : [02:44:08.859] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Red, PreviousGold=5124, ServerGold=5125, Diff=1
09-27 02:44:08.860 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.860 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.860 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.860 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.860 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.860 30575 30610 I Unity   : 
09-27 02:44:08.960 30575 30610 I Unity   : [02:44:08.958] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Blue, PreviousGold=5125, ServerGold=5126, Diff=1
09-27 02:44:08.960 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.960 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.960 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.960 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.960 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.960 30575 30610 I Unity   : 
09-27 02:44:08.961 30575 30610 I Unity   : [02:44:08.960] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Red, PreviousGold=5125, ServerGold=5126, Diff=1
09-27 02:44:08.961 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:08.961 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:08.961 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:08.961 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:08.961 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:08.961 30575 30610 I Unity   : 
09-27 02:44:09.059 30575 30610 I Unity   : [02:44:09.057] [INFO] [Network/NetworkGameEndController] AnnounceWinnerClientRpc 수신 | WinnerTeam=Red, LocalTeam=Red, IsRandomMatch=False
09-27 02:44:09.059 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:09.059 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:09.059 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:09.059 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:AnnounceWinnerClientRpc(Int32, Boolean)
09-27 02:44:09.059 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:__rpc_handler_2599601085(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:09.059 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:09.059 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:09.059 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:09.059 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:09.059 30575 30610 I Unity   : Unity.Netcode.NetworkM
09-27 02:44:09.062 30575 30610 I Unity   : [02:44:09.060] [INFO] [Network/NetworkGameEndController] 결과 화면 이탈 감시 시작 | Clock=ResultScreenLeaveWatch, TimeoutSeconds=30, HeartbeatIntervalSeconds=3, IsServer=False
09-27 02:44:09.062 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:09.062 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:09.062 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:09.062 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:StartResultScreenLeaveWatch()
09-27 02:44:09.062 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:BeginResultScreenLeaveWatchClientRpc()
09-27 02:44:09.062 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:__rpc_handler_658845833(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:09.062 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:09.062 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:09.062 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:09.062 30575 30610 I Unity   : Unity.Netcode.N
09-27 02:44:09.063 30575 30610 I Unity   : [02:44:09.062] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Blue, PreviousGold=5126, ServerGold=5127, Diff=1
09-27 02:44:09.063 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:09.063 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:09.063 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:09.063 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:09.063 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:09.063 30575 30610 I Unity   : 
09-27 02:44:09.064 30575 30610 I Unity   : [02:44:09.063] [INFO] [Network/NetworkResourceSync] 클라이언트 골드를 서버 값으로 보정 | Team=Red, PreviousGold=5126, ServerGold=5127, Diff=1
09-27 02:44:09.064 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:09.064 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:09.064 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:09.064 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkResourceSync:ApplyGoldToLocalUseCase(TeamId, Int32)
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkVariableDeltaMessage:Handle(NetworkContext&)
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ProcessIncomingMessageQueue()
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkManager:NetworkUpdate(NetworkUpdateStage)
09-27 02:44:09.064 30575 30610 I Unity   : Unity.Netcode.NetworkUpdateLoop:RunNetworkUpdateStage(NetworkUpdateStage)
09-27 02:44:09.064 30575 30610 I Unity   : 
09-27 02:44:10.499 30575 30610 I Unity   : [02:44:10.497] [INFO] [Network/NetworkGameEndController] 재경기 요청 수신 — OnNetworkRematchRequested 발행
09-27 02:44:10.499 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:10.499 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:10.499 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:10.499 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:NotifyRematchRequestedClientRpc(ClientRpcParams)
09-27 02:44:10.499 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:__rpc_handler_1861071375(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:10.499 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:10.499 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:10.499 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:10.499 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:10.499 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:
09-27 02:44:12.572 30575 30610 I Unity   : [02:44:12.571] [INFO] [Network/NetworkGameEndController] 재경기 수락 접수 알림 수신 — OnNetworkRematchAccepted 발행
09-27 02:44:12.572 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.572 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.572 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.572 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:NotifyRematchAcceptedClientRpc()
09-27 02:44:12.572 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkGameEndController:__rpc_handler_3528936808(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:12.572 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:12.572 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:12.572 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:12.572 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:12.572 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:Pro
09-27 02:44:12.573 30575 30610 I Unity   : [02:44:12.572] [INFO] [Network/NetworkMapTransfer] 맵 전송 객체 스폰 완료 | Role=Client, IsServer=False, NetworkObjectId=57, State=Idle
09-27 02:44:12.573 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.573 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.573 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.573 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:OnNetworkSpawn()
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.NetworkBehaviour:NetworkSpawn()
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.NetworkObject:InvokeBehaviourNetworkSpawn()
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.NetworkSpawnManager:SpawnNetworkObjectLocallyCommon(NetworkObject, UInt64, Boolean, Boolean, UInt64, Boolean)
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.NetworkSpawnManager:NonAuthorityLocalSpawn(NetworkObject, SerializedObject&, Boolean)
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.NetworkObject:Deserialize(SerializedObject&, FastBufferReader, NetworkManager, Boolean)
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.ForwardClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:12.573 30575 30610 I Unity   : Unity.Netcode.CreateObjectMessage:Handle(NetworkContext&)
09-27 02:44:12.574 30575 30610 I Unity   : [02:44:12.573] [INFO] [Network/NetworkMapTransfer] 맵 전송 상태 전이 — 시작 통보 수신 | Role=Client, PreviousState=Idle, State=Receiving, Nonce=1
09-27 02:44:12.574 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.574 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.574 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.574 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:SetState(MapTransferState, String)
09-27 02:44:12.574 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:MapPrepareBeginClientRpc(UInt64, Int32, Int32, Int32, Int32, Byte[], Boolean, Int32)
09-27 02:44:12.574 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:__rpc_handler_3811206690(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:12.574 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:12.574 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:12.574 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:12.574 30575 30610 I Unity   : Unity.
09-27 02:44:12.575 30575 30610 I Unity   : [02:44:12.574] [INFO] [Network/NetworkMapTransfer] 시작 통보 수신 — 재조립기를 준비했다 | Nonce=1, MapVersion=2, TotalBytes=335, ChunkSize=1024, ChunkCount=1, Round=Rematch, IsProbe=False, ReceiveCount=1, Hash=ee4a696307344b54
09-27 02:44:12.575 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.575 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.575 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.575 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:MapPrepareBeginClientRpc(UInt64, Int32, Int32, Int32, Int32, Byte[], Boolean, Int32)
09-27 02:44:12.575 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:__rpc_handler_3811206690(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:12.575 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:12.575 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:12.575 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:12.576 30575 30610 I Unity   : [02:44:12.575] [INFO] [Network/NetworkMapTransfer] 조각 재조립 완료 — 검증을 시작한다 | Nonce=1, TotalBytes=335, ChunkCount=1
09-27 02:44:12.576 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.576 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.576 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.576 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:MapChunkClientRpc(UInt64, Int32, Byte[])
09-27 02:44:12.576 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:__rpc_handler_399158075(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:12.576 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:12.576 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
09-27 02:44:12.576 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:ReceiveMessage(FastBufferReader, NetworkContext&, NetworkMessageManager)
09-27 02:44:12.576 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManager:HandleMessage(NetworkMessageHeader&, FastBufferReader, UInt64, Single, Int32)
09-27 02:44:12.576 30575 30610 I Unity   : Unity.Netcode.NetworkMessageManag
09-27 02:44:12.577 30575 30610 I Unity   : [02:44:12.576] [INFO] [Network/NetworkMapTransfer] 맵 전송 상태 전이 — 수신·검증 완료 | Role=Client, PreviousState=Receiving, State=Completed, Nonce=1
09-27 02:44:12.577 30575 30610 I Unity   : UnityEngine.DebugLogHandler:Internal_Log(LogType, LogOption, String, Object)
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Infrastructure.ConsoleSink:Write(LogLevel, String, String, String, String, Exception)
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Application.GameLog:Emit(LogLevel, Nullable`1, String, String, String, String, Exception)
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:SetState(MapTransferState, String)
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:VerifyAndAnswer(UInt64, Byte[])
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:MapChunkClientRpc(UInt64, Int32, Byte[])
09-27 02:44:12.577 30575 30610 I Unity   : Hexiege.Infrastructure.NetworkMapTransfer:__rpc_handler_399158075(NetworkBehaviour, FastBufferReader, __RpcParams)
09-27 02:44:12.577 30575 30610 I Unity   : Unity.Netcode.RpcMessageHelpers:Handle(NetworkContext&, RpcMetadata&, FastBufferReader&, __RpcParams&)
09-27 02:44:12.577 30575 30610 I Unity   : Unity.Netcode.ClientRpcMessage:Handle(NetworkContext&)
